X,Y
-2.90339612312,42.8466681659
-2.89115783159,42.8466570527
-2.85407778242,42.9997032923
-2.80500350756,42.9996297066
-2.79273496998,42.9996080172
-2.63324533102,42.9992057432
-2.81729898645,42.9906450699
-2.7191652851,42.9904451431
-2.70689863819,42.9904142053
-2.63329911439,42.9902008163
-2.805060932,42.9816196866
-2.75600118042,42.9815250239
-2.74373628132,42.9814980686
-2.62108818397,42.9811557191
-2.60882353731,42.9811142547
-2.84187921041,42.9726717913
-2.82961600342,42.9726540597
-2.80508962487,42.9726146551
-2.79282645443,42.9725929769
-2.78056329631,42.9725699677
-2.70698465125,42.9724042269
-2.59661803696,42.9720665586
-2.78059555053,42.9635649293
-2.76833419436,42.9635406104
-2.53537246354,42.9628281701
-2.52311162767,42.9627775392
-2.8051469711,42.9546045494
-2.84194913011,42.9456565838
-2.56002309329,42.9449156673
-2.52325124968,42.9447677982
-2.82971635947,42.9366337595
-2.79297867281,42.9275676255
-2.84201897221,42.9186412201
-2.82976648191,42.9186235116
-2.80526153665,42.9185841605
-2.79300908298,42.9185625129
-2.51099402819,42.9447158884
-2.43745132495,42.9443770411
-2.41293733325,42.9442536912
-2.43753360065,42.9353723225
-2.4252783732,42.9353113208
-2.41302318443,42.9352490071
-2.40076802399,42.935185379000004
-2.38851289247,42.9351204366
-2.38860227346,42.9261157792
-2.33958929772,42.9258429482
-2.32733615682,42.9257714464
-2.31508306109,42.9256986333
-2.35193717383,42.9169085228
-2.3396857714,42.916838355
-2.32743441282,42.9167668753
-2.31518309938,42.9166940845
-2.3275326237,42.9077622896
-2.31528309173,42.9076895213
-2.30303360571,42.9076154424
-2.27864006998,42.8984588286
-2.26649952955,42.8893763361
-2.25425379973,42.889297054
-2.25436252805,42.8802925745
-2.3158819941,42.8536618793
-2.30364317853,42.8535879318
-2.29140441086,42.8535126752
-2.27916569297,42.8534361084
-2.26692702333,42.8533582336
-2.25468840273,42.8532790507
-2.242449832,42.8531985598
-2.31598164223,42.8446572258
-2.29150760991,42.8445080653
-2.26703377313,42.8443536719
-2.24256013245,42.8441940481
-2.34055191179,42.8357964455
-2.32831655575,42.8357251553
-2.31608124462,42.8356525578
-2.30384597923,42.8355786529
-2.27937559367,42.835426922
-2.26714047393,42.8353490958
-2.25490540319,42.8352699624
-2.24267038226,42.8351895218
-3.13588592703,42.8286200533
-3.14809938768,42.8195995668
-3.11140041785,42.8196408896
-3.14807812487,42.8105941764
-3.13584693749,42.8106092723
-3.12361572248,42.8106230427
-3.11138447623,42.8106354832
-3.09915322264,42.8106466172
-3.14805687184,42.8015887717
-3.12359801395,42.8016176253
-3.11136854196,42.8016300625
-3.09913906263,42.8016411936
-2.96443024269,43.1078508328
-3.13580798382,42.7925984342
-3.12358031358,42.7926121936
-3.11135261502,42.7926246274
-3.09912490914,42.7926357557
-3.12356262136,42.7836067477
-3.11133669542,42.7836191782
-3.12354493957,42.7746012819
-2.54862383585,42.827803435
-3.00130103523,43.0988518946
-2.84232050996,42.8015728267
