X,Y
-0.56171845245,40.0827504186
-0.573757031324,40.0739951855
-0.550645522717,40.0645003035
-0.597824858457,40.0564805782
-0.574396275159,40.0559921577
-0.550968138738,40.0554989417
-0.656707685036,40.0486785588
-0.644994072672,40.0484410221
-0.621567322596,40.0479623466
-0.609854216048,40.0477211783
-0.598141251047,40.0474788278
-0.66872843894,40.0399126462
-0.657016239822,40.0396763653
-0.64530418029,40.0394389016
-0.621880523338,40.0389603848
-0.610168952789,40.0387193057
-0.598457523715,40.0384770449
-0.657324655025,40.0306741559
-0.645614147631,40.0304367652
-0.63390378045,40.0301981921
-0.610483548064,40.0297174163
-0.598773654228,40.0294752451
-0.58738142539,40.0202301659
-0.739599512029,40.023300135
-0.540549722743,40.019245145
-0.564285787781,40.0107384858
-0.429771110312,40.1609675092
-0.418040363087,40.1607062931
-0.418381582619,40.1517060044
-0.396642831479,40.1061793584
-0.397672239674,40.0791786205
-0.42144533154,40.0707026403
-0.457931114874,40.0354771735
-0.458265565149,40.0264763627
-0.505755498632,40.0094927291
0.0192402333596,40.0971343412
0.0309563649386,40.0974353458
-0.0685169437248,40.0983315863
0.019632963265,40.0881369338
0.0313475498099,40.0884378497
0.0200255161113,40.0791395095
0.0317385583136,40.0794403367
0.0551656507088,40.0800381414
0.00870657032185,40.0698401474
0.0321293905385,40.0704428069
-0.0232219929508,40.0611446422
-0.648705606686,39.9404146929
-0.801040668367,39.9343971108
-0.754260607486,39.9334999786
-0.743157695307,39.9152676951
-0.731466207592,39.9150394224
-0.778524031393,39.9069427334
-0.790503916853,39.8981634419
-0.580439860002,39.8849598729
-0.76800277525,39.8707072159
-0.686215986213,39.8691029738
-0.4358611686,39.9989579615
-0.494708664461,39.9912377808
-0.471304013746,39.9907290457
-0.448235181054,39.9812148091
-0.448570287782,39.9722139446
-0.425172849394,39.9716962143
-0.425510840233,39.9626955009
-0.402117108111,39.9621732178
-0.402457979516,39.9531726597
-0.390763006545,39.9529098309
-0.297209161417,39.9507651048
-0.414492424395,39.9444336436
-0.40279869777,39.9441720846
-0.391105251995,39.943909347500004
-0.344333048945,39.9428466724
-0.414831447106,39.9354330244
