"","x","y"
"1830",12.7484000000633,53.4484999999755
"1838",3.5461266040821,48.9142799377588
"1855",-2.35337686538462,57.2868804931526
"1872",24.4631633758303,46.1070060729875
"1873",24.3246459961111,45.3215141296036
"1895",1.84128165244888,43.108951568622
"1910",15.7200098037634,50.3696784973573
"1933",24.9649500000462,49.8919000000265
"1935",2.54268503189041,49.3844871520849
"1938",17.329498291005,50.2777404784989
"1941",12.4460399999358,58.3799500000117
"1943",13.4941244125061,56.2797088623376
"1952",9.62663459773857,50.4848022460544
"1962",21.2333330000066,39.4833329999863
"1965",9.41796016692682,46.768360137965
"1966",23.5959968566444,45.7064437866083
"1968",7.32211303710146,49.3655738831015
"1976",19.3111915588764,50.4722824096317
"1979",21.9577159882208,45.9643707275334
"1982",7.78238821025965,48.322761535686
"1985",20.9518890381345,49.9044799804705
"1993",18.4346237182249,47.6511077880859
"1995",24.0241700000184,41.3627799999709
"1996",20.2187060000004,49.1417849999748
"2017",12.5373554230242,43.5569534301686
"2032",9.79208660131341,44.7335586547596
"2037",14.1914052963729,56.6009788513535
"2043",25.8754719999532,52.538582999983
"2044",0.911090000005369,47.7130800000291
"2068",6.82372856138557,49.1905975341576
"2084",0.649972736831963,49.4145317077325
"2088",-0.465542018415662,48.5812187194459
"2090",10.2431039810183,52.5254936218157
"2091",11.0599994659749,46.4675369263098
"2095",6.26601600654237,48.0297317505187
"2103",35.8577100000032,40.6589500000391
"2104",-2.74510216712526,50.7900924682944
"2108",16.8225479126225,46.7973785400698
"2111",11.310808999974,43.3500640000469
"2122",15.1690549850773,49.3236694336323
"2146",-8.54840000000353,42.8728000000424
"2171",23.2481479645104,46.8862686157475
"2182",6.97687999998898,46.0833699999718
"2197",12.7162322998,42.3510513306067
"2203",-0.875039219856847,51.5269355773598
"2218",0.112263411287692,51.4791030883752
"2232",-3.46767020225415,48.4914245605068
"2239",7.35097026819156,47.0256309508911
"2241",13.7882999999962,42.3932999999859
"2254",-2.10632133484035,42.7411613464655
"2264",8.94670581815937,44.7915687561422
"2275",16.8018608093897,45.6103935241993
"2277",8.71040821071985,52.5367469787448
"2278",25.0549316406171,46.1431579589731
"2284",4.50803327566211,47.7665214538708
"2311",3.61332559585425,48.2865142821949
"2315",20.5579128264964,47.9827461242632
"2324",15.9729833602909,46.8388290405004
"2326",15.3039700000266,59.2690699999522
"2339",14.5884237289646,47.5286979674957
"2363",4.89147949214644,48.8758430480859
"2369",-2.22591900826126,54.3125915526957
"2372",9.07894897455698,42.0671844482216
"2373",14.3888368607087,41.8669624328898
"2376",12.7958230972768,50.6942367553228
"2378",9.56184959412846,49.8731765746607
"2379",9.0690689086685,55.0653953552445
"2388",11.6971702574916,50.4638748168759
"2391",10.7709789276407,52.37945556642
"2393",14.8726358413205,50.3548469543925
"2407",16.1171798706085,47.3994140625256
"2429",15.5241756439188,47.07028961179
"2443",13.6937818526733,56.6790924072343
"2445",13.2009296416961,53.067375183078
"2460",-2.85304856300383,43.2144699096619
"2462",22.3402023315565,45.465045928939
"2476",6.85134744647569,47.0212554931342
"2499",11.7500000000226,45.4999999999854
"2519",5.92166600005512,50.3549999999805
"2532",4.82145404817246,46.3746910094799
"2538",6.4083123207347,44.220718383748
"2540",18.3007564545339,53.5775604248288
"2547",22.6279964446988,42.2025337219618
"2552",13.8018913269767,50.1703948974734
"2568",15.2794380187573,50.9674491882216
"2593",10.1689999999207,59.7472999999927
"2609",8.69995880130182,49.3359489441038
"2613",13.0574312210404,43.3441200256033
"2617",43.3907599999894,41.8399499999789
"2626",0.856028497220383,52.3994407653719
"2628",26.6685085297098,45.4495544433319
"2631",5.69090175630491,45.267585754427
"2651",0.0954046249457625,43.7893486023193
"2668",-2.68999999999736,42.770000000024
"2683",25.0345344542924,45.322189331054
"2695",15.0873250960827,47.3261985778773
"2708",10.9707212447844,45.8468437195234
"2725",6.49884843828474,49.5094909667803
"2731",4.85431861879183,52.3244972229024
"2732",4.45166015625638,46.9246902465951
"2734",22.1009845733976,48.923007965098
"2753",24.7804470062212,44.8186111449796
"2758",16.4262104034487,53.9841842651532
"2771",-8.03695869445591,40.8941574096439
"2781",3.28984832763302,47.8700714111004
"2789",-0.988730311395169,52.469097137425
"2802",1.57902979850979,49.903961181619
"2810",11.4299999999634,49.0599999999963
"2815",-1.46436166762874,52.632843017574
"2834",-4.03418064116831,42.7739906310908
"2842",3.469213962588,44.8456153869398
"2845",5.39688205717694,50.1904029846058
"2851",6.29369974143101,52.5130958557267
"2857",9.94979381560176,51.3214035034098
"2861",5.05304193498086,48.3513984680587
"2863",13.9389877319516,52.6406021118464
"2871",-5.56650600000465,42.5814489999924
"2880",3.39265871047434,46.2326774597183
"2886",-4.15299999999454,40.6319999999775
"2894",17.6394920348428,53.9144401550404
"2909",11.6650000000648,46.8160000000044
"2910",-5.94059999999508,40.2513000000027
"2913",6.25884000002708,44.7353900000289
"2920",-1.55953156947702,53.5503082275203
"2924",0.326868504280056,45.7350082397066
"2982",5.41886425024391,45.9328575134681
"3021",5.46277046201251,46.7915725708362
"3026",0.323663175101531,42.875755310054
"3028",9.42692089083645,54.0970001220554
"3040",8.7649049759357,53.2203788757263
"3041",10.3121500015325,53.9451751709375
"3049",11.3083496094411,53.6599884033047
"3059",18.1508998871034,49.5531654357862
"3064",-7.06398534775054,42.7172508239459
"3071",4.91353511810325,47.1819419861216
"3087",20.5941944121945,48.5417327880927
"3124",12.3216390609915,57.4573059082078
"3128",15.6585054398397,53.7382164001558
"3130",14.0459346770711,47.9015731811341
"3136",1.33089745045117,52.019226074228
"3137",13.3478717804172,46.8440780639889
"3147",7.594535350752,50.2623252868531
"3152",9.16804504400443,50.1227493286212
"3163",8.48410892480228,46.0296745300209
"3196",-6.46505355834692,42.9461860656592
"3238",11.699361801142,43.6193656921714
"3242",14.2403602600898,53.6112251282072
"3275",1.38845896721351,52.7828788757228
"3281",6.78305600000765,51.2255550000063
"3300",8.68476390844467,47.8422203064168
"3310",-3.67800784110455,43.2160377501994
"3328",7.36904907231439,44.529239654502
"3330",18.873287200878,48.6298866272101
"3351",14.4755496978824,45.747901916486
"3357",11.5526380539571,53.30659484861
"3383",23.0014305114348,46.37875747678
"3401",-0.595292210578877,48.9951972961251
"3404",20.4187545776236,51.382843017579
"3408",1.39286661147971,43.0538330078402
"3421",21.0197000000289,40.0922000000084
"3432",9.60318946840157,56.4342956543149
"3435",-2.31048154831111,50.7830696105949
"3436",12.7569370269602,48.3196296691907
"3458",12.8636465072191,47.8217239379927
"3475",2.80831623078062,44.6574134826973
"3495",13.1404819487936,41.6606330871442
"3506",-2.00000810623099,53.698280334485
"3530",7.47463989263943,52.4900093078866
"3534",14.9573173523167,46.6557960510654
"3550",12.7718830108102,54.0581130981349
"3572",-1.49902606010445,42.6027259826299
"3585",3.45824384695198,45.5861511230883
"3592",4.54915142058035,49.8691520690684
"3599",1.08863914012508,45.9831771850254
"3602",26.3945465087845,47.0354881287072
"3624",18.9231586456821,53.0991668701469
"3633",7.77501201632496,47.2603149414066
"3668",13.2444419999859,55.7861169999913
"3672",-0.404932111504739,46.8044204711784
"3690",22.9651126861007,45.635707855216
"3704",7.3811000000399,58.3503000000064
"3705",11.0587787627881,52.7457275390503
"3724",11.5894584656463,52.6769447326935
"3748",21.4283330000013,42.1852780000348
"3758",3.18774271011098,48.6311721801927
"3761",22.6919403075752,43.6178855896401
"3773",9.44996833806509,47.4617233276504
"3775",1.66294980048746,49.4220008849935
"3776",2.46413588523579,50.15592575076
"3791",6.58405923837533,53.1424255371192
"3801",39.6584399999876,40.6900600000128
"3814",1.94477212428881,48.5567893982097
"3824",16.2946720123342,46.5044593810606
"3846",16.3300000000268,48.2800000000054
"3848",9.51371383672058,53.1987495422021
"3854",-2.94124221802218,52.3484382629561
"3895",-3.56984472275028,51.0872726440408
"3909",1.36312103271784,46.3771171569959
"3913",13.4387589999517,58.3864200000469
"3921",9.48452281954383,47.9838752746974
"3933",1.37089000000565,48.7361300000047
"3943",22.5393562317183,49.8708648681503
"3949",11.6166076660515,42.8623924255593
"3952",1.28910000000243,44.0126699999715
"3955",7.17768430709623,49.9559059143235
"3965",17.4931907653524,49.616912841847
"3966",0.876857995983884,45.3126564025498
"4004",4.38718000004132,45.4397000000008
"4016",-1.35810744762667,47.8025054931947
"4026",23.5990657806184,46.2855911254836
"4031",16.0449999999939,51.8704000000094
"4033",-0.313449442393516,52.5751457214371
"4039",15.0942468642732,46.035846710233
"4044",2.24356150627456,46.5260620117517
"4045",5.69944400000399,51.0916660000255
"4068",8.59570407863339,56.0766944885194
"4074",16.7013950347534,39.0888938903832
"4092",-0.670392334455467,53.1784896850544
"4101",0.935699999993676,42.0517999999772
"4106",-1.89164865016349,55.3095283508749
"4112",21.7083835601537,46.4970397949077
"4114",-3.87926101684283,52.3326759338448
"4120",13.9253711700369,49.283935546852
"4122",1.27520000000303,42.5184999999803
"4129",11.2941670000284,51.7102780000131
"4134",13.4536743163443,42.7533035278038
"4141",-2.43401002884005,48.2126693725292
"4161",3.93845701213594,45.5425262451189
"4179",7.14164161678093,48.443084716781
"4221",0.801174759874272,48.9835052490623
"4231",-1.0237123966206,42.4282875061233
"4257",23.1098365783895,47.6051406860289
"4261",26.3780956267997,48.1211967467992
"4284",23.6787643432398,44.3762321472334
"4300",9.82531833643319,46.1934356689126
"4305",17.0830299999999,51.1115499999894
"4316",7.99233865740661,50.476848602254
"4318",16.8065185546582,49.877014160163
"4321",19.7597064971672,49.3071365356069
"4327",-7.81751108170109,54.8093185425132
"4341",-2.71192336082109,53.862312316909
"4351",12.8524456023745,57.2130203247534
"4372",12.2215938567611,48.7186660766822
"4383",11.7808132171507,47.4035491943475
"4392",13.8795537948877,41.6075286865248
"4410",7.66068315499253,45.672306060771
"4477",24.9967594147442,47.5149612426991
"4492",21.6633262634264,45.2695503235169
"4497",-2.34920263290919,43.2497062683472
"4512",4.33216476444932,45.9526672363298
"4513",14.9305810928662,48.0456657409198
"4517",8.34735774986556,52.7839508056359
"4524",21.0705375671816,53.0559921264577
"4543",5.94912242886878,46.4323081970488
"4544",11.7866487503572,49.4731979369815
"4559",9.16482925420769,55.7311286925973
"4561",-0.0965200364546289,43.0982742309712
"4573",8.99371433261731,46.3779907226457
"4593",20.6965560913021,49.4889945983478
"4601",3.0148508548741,45.2322311401426
"4605",1.53848397731876,45.3499298096046
"4617",17.2113475799455,49.2199707031173
"4626",13.6481742858464,48.3298263550275
"4649",15.8374700000625,58.3787899999661
"4656",-6.46831798553075,54.031993865966
"4660",10.3010635375896,45.652641296413
"4666",3.90942358967522,44.4112167358579
"4676",10.5137529373557,52.9919433593499
"4684",8.14219840004796,58.684585200026
"4697",1.91385233402542,45.1531448364704
"4700",10.1136436462532,59.2402305602574
"4704",17.6354389190235,48.9298629760759
"4721",-1.02742457389267,52.0298690796147
"4728",7.68681001667901,44.1308135986417
"4735",22.8165397643903,47.0298919678164
"4784",-2.00494408606894,52.9066543579243
"4785",-0.533333000004656,47.4833330000263
"4797",24.215183258044,47.2918395996246
"4808",2.67285000000651,48.847030000033
"4815",14.9411296844672,45.4203414917344
"4816",7.73933553690966,46.557060241727
"4827",25.2333330000098,42.7500000000337
"4853",12.8651857375603,51.5919914245404
"4858",10.1572389603063,49.0375518798981
"4862",16.4927845001036,49.2097778320233
"4870",13.2260894776108,57.7083168029906
"4876",-2.18159246445213,42.2670059204444
"4879",11.5891542434887,44.1083717346519
"4882",8.03724098202117,51.089099884041
"4897",7.22289896012046,47.9500045776595
"4914",6.08375930789105,51.3815727233514
"4928",19.6061706543056,49.7234230041498
"4932",22.6375484466611,45.0969810486273
"4946",10.0482606887479,49.4513664245606
"4947",-6.58659744262686,52.6827392577829
"4948",20.0694885254312,49.8279533386033
"4959",11.1218452454096,49.3648490906138
"4967",13.7631044387866,53.2625465393072
"4971",6.06306982042501,49.2565155029245
"4972",14.8496320000241,57.6852659999853
"4982",21.0255870819553,51.0362968445084
"5008",10.2447309493942,47.3638267517029
"5011",-0.249879524114013,48.0664634704581
"5016",-3.18443846702257,55.7270317077503
"5020",-3.72606253623889,55.6051940917978
"5026",21.7935810088692,49.2560768127091
"5027",10.4006958007183,52.0307769775524
"5033",9.11174201967099,51.6326370239236
"5038",2.18894100189596,48.041057586669
"5040",16.206756591778,39.9572563171123
"5066",10.8700000000213,48.7199999999561
"5088",-4.87130784988844,42.8367691039861
"5090",4.88836574559459,51.5154113769706
"5093",5.24955558773358,44.1650199890026
"5099",9.2781066893906,49.3141593932907
"5100",15.1464385986869,49.8923835754384
"5120",21.3183300000505,40.7844400000002
"5129",13.8842599999418,55.9632800000118
"5130",9.08162784574442,48.7910194397366
"5141",5.24999999995325,51.1199990000147
"5149",23.6831283569578,44.9144821167236
"5171",24.3890628814241,47.9083633422966
"5190",2.35569787025153,44.2630119323929
"5192",16.8102359771082,53.4718093872115
"5198",3.16886544227538,43.7678985595683
"5207",2.15575999999095,45.8515799999635
"5211",13.0870876312043,48.6440086364579
"5224",6.40777921674265,46.7731323242112
"5233",23.811553955096,47.5451850891132
"5237",19.105262756316,47.8777694702461
"5240",10.7284669875529,49.7547836304143
"5244",23.1190929413045,42.7055549621933
"5268",-2.90470600128366,54.6803245544231
"5269",17.9199924469595,46.5683593750271
"5277",21.1534233093415,49.4399032592951
"5280",-2.62619543075175,52.8605842590556
"5282",20.3830165862974,50.2347145080386
"5307",1.16234040259964,49.8812255859143
"5315",7.62847600006145,51.4759710000207
"5341",19.8181000000447,50.204199999958
"5342",16.0467548370523,49.6134948730819
"5343",3.48504495620763,46.8615913391176
"5347",24.0991706847707,44.7764930724788
"5358",-2.07181239128548,52.28152847287
"5361",-1.96340811252222,51.1107559203934
"5368",8.3845033645845,48.4681739807348
"5374",2.66539835929649,42.3289604186766
"5378",-2.58036446571922,52.0279808044293
"5383",-0.024425739430121,48.5677413940113
"5412",4.32722199994687,50.9283330000132
"5416",-0.96296232938193,48.6599960327383
"5424",1.66098022460507,42.1145744323393
"5425",12.6109752655176,49.9159736633192
"5448",8.88898658746871,48.2764282226242
"5451",-0.371541738504645,46.1315803527771
"5459",15.6826305389305,52.1513175964542
"5464",21.4820919036347,44.8347930908451
"5475",16.3333473206026,45.0611534118277
"5479",15.1505289077044,51.6037712097141
"5490",5.65902328490235,49.7774620056242
"5496",15.3091249465494,52.8892517089954
"5502",17.9908300000269,50.0011099999534
"5523",18.3306617737406,48.4911727905321
"5530",-2.38443684578176,53.3319015503147
"5556",17.7444934844547,54.4813117981255
"5574",13.0611000060603,49.5447883606402
"5582",12.3145408630145,54.0765647888602
"5591",25.5042705536076,46.5452995300405
"5594",12.1582698822435,53.4141807556379
"5598",22.4357499999671,57.374950000033
"5620",6.60510778425092,45.5265007019215
"5639",19.577629089392,48.7341728210245
"5652",13.3414821625225,57.1295242309855
"5661",19.047479629573,49.3578948974891
"5685",-1.36790025233852,51.2799720763839
"5697",13.4177055358478,49.8945655822967
"5699",8.53668498999519,51.995426177989
"5714",27.1865196227614,46.487560272253
"5719",8.1463565825797,45.7179603576753
"5729",-7.58295345306652,53.2475776672294
"5731",21.7546920775708,48.4603500365975
"5734",13.5304412841157,47.4149208068747
"5749",14.4650640488176,46.7134323119674
"5764",26.1062107086037,45.6756019592019
"5766",6.01533746724399,52.0001945495278
"5810",-1.82554578781138,51.7520942688351
"5814",15.7842245101594,48.1032676697168
"5840",25.8858394623274,47.6166191100973
"5842",26.36612319949,43.0404586791846
"5845",18.4510536192983,54.2903442382667
"5887",6.30461502074184,45.2367935180421
"5935",2.45457720756818,48.430088043204
"5946",11.6366659999847,52.1230550000392
"5977",-2.73022460936977,51.6202621459981
"5979",16.5349369049424,47.3389816283923
"5991",5.7177677155046,48.6403961181695
"6027",6.2298502922214,49.9464187621681
"6031",11.9894447326236,46.2741584778213
"6051",7.96861886978313,47.7142715454024
"6073",8.24748706817423,52.3151054382291
"6075",0.928775000004829,46.8546000000197
"6077",7.72307395934416,51.9555664062202
"6085",6.96318292624291,50.6971321105786
"6091",3.71096999999764,49.5278400000157
"6095",2.91047644615377,49.615932464598
"6100",14.6804275512644,51.2543525696132
"6111",2.24468183518347,44.7979812622503
"6112",11.0299999999904,50.9769440000047
"6123",-7.52000000000532,40.2800000000225
"6158",-3.7186713218751,55.1676025390364
"6171",6.81337738042584,48.0739631652875
"6173",23.8900527954335,42.7162628173955
"6188",-1.15293717384739,53.8064231872791
"6204",-1.57417523861254,54.0486755371529
"6206",7.83981323245896,53.1534500121638
"6208",27.6370792388764,46.5882186889974
"6209",13.9669300000204,58.8127500000006
"6210",15.7863960266493,45.6708526611616
"6241",-2.48207449912674,55.5069885253698
"6245",3.95346331595367,46.9069442748942
"6258",2.14880000000657,42.3573000000095
"6264",-3.15213108063041,53.1954727172614
"6278",23.4833299999866,40.4058299999687
"6283",-0.759050000003316,46.5089399999823
"6304",-8.51843452453879,53.4656448364656
"6314",16.7334000000513,50.54009999999
"6317",11.8777236938985,53.8772697449093
"6318",8.50052928925163,50.4486427307021
"6332",-3.91127181052294,56.1697425841966
"6350",16.3536128997476,49.9393844604468
"6351",-0.547083735469315,43.1251831055073
"6365",16.6215896606507,47.9115753174087
"6375",5.51511240011148,52.3333015441803
"6381",17.0617427826368,46.0272865295475
"6404",13.2447834014673,52.4545974731427
"6435",7.24267959599757,45.0581436156951
"6440",26.8331260681409,47.4634170532467
"6444",19.7416286468589,48.0312767028776
"6455",-8.21341609954249,53.9099617004369
"6457",10.7742700576712,53.4039382934179
"6458",4.09821414948572,49.1071929932082
"6460",22.4148709999931,48.5468909999903
"6465",0.3069482445735,48.8328399658275
"6468",-4.2026000000006,56.4907000000194
"6478",3.22755694389864,49.2383384704521
"6481",14.8192300795981,52.7703781127935
"6502",7.64812231067857,48.8869705200276
"6509",6.42862415315371,46.2690734862841
"6523",9.81742477416844,52.1391601562837
"6533",-0.284559160478606,51.8797302245671
"6535",7.830203000006,44.7437260000105
"6563",31.9999999999708,49.0000000000043
"6569",14.4534120559715,48.2732696532786
"6631",-1.21218776702372,54.4275588989393
"6648",20.310262680019,53.8490600585683
"6649",13.9059476852629,51.5978927611854
"6653",-4.37143230438445,55.8165168762045
"6670",10.2353496551567,48.2097854614361
"6672",1.3426315784481,44.8809700011996
"6679",17.3960552215091,46.2893714904659
"6693",4.29915094374288,44.7857666015345
"6697",-3.74020600318509,56.7000961304058
"6707",-6.73465347290148,53.3330955505783
"6741",24.1347732543902,41.9500503540039
"6744",1.81019330024096,46.2766036987
"6751",9.10935115816745,50.6437873840499
"6769",-3.00989699364152,47.9543380737345
"6827",18.0696964264103,47.2898712158316
"6831",0.330000000000106,40.7599999999729
"6850",-1.11683547496453,48.1815490722984
"6851",-2.35383558273169,54.8914451599263
"6862",10.4158706665608,50.5116271972761
"6866",3.19754099845327,44.3669776916191
"6870",14.7250833510839,49.0098762512203
"6875",1.52573847770684,47.5666046142387
"6877",25.9988765716555,46.7194366454795
"6931",24.8766212463819,46.5435791015285
"6939",14.582803726179,41.4057350158294
"6944",19.0635757446467,51.5009536743374
"6955",15.137769699037,40.7535820007172
"7007",15.3212165832251,45.117397308354
"7015",6.83504867555626,43.7381629943458
"7027",19.166109085114,49.7645759582376
"7028",17.7843227386834,46.0898742675422
"7031",6.35302734372056,47.3750381469844
"7033",-0.129999999995691,42.6400000000326
"7034",-0.0833300000021961,42.0833299999559
"7044",0.423021733759702,47.2303543091093
"7047",13.3533344268392,42.2686119079953
"7096",21.8890533447469,52.5410118103226
"7103",8.14487140248341,59.3855120627109
"7106",23.0081520080172,44.7275772095215
"7108",19.7891699999959,45.1575000000298
"7114",0.21480123698747,52.0130577087686
"7118",18.4071273803543,49.9049873351948
"7132",12.1091575623289,49.9084053039852
"7150",14.4955399999168,58.6522099999823
"7162",8.99223804473155,47.1433792113876
"7166",-7.85702180862336,52.0996971130096
"7183",18.4364356994667,49.0347976684649
"7185",11.2158498764151,50.3710746764944
"7204",-0.486554712053021,51.1727294922147
